function,func_child
platinum_titanium_settings_status_generate_result,platinum_titanium_settings_status_get_column_count
CLP_WHO_VISIT_ZTRI_DAILY_withuser,CLP_WHO_VISIT_V1
GET_IF_CUSTOMERS,xdr_pendo_raw_event
V1_Current_Onboard_Customer_Console_Usage,V1_Current_Onboard_Customer_Seat_Range
Func_CLP_Account_License,slog_ubtaudit
Track_Type_Average_Retention_Cohort,CLP_WITH_V1_ACTIVE_LICENSE_DAILY
Reports_schedule_funnel,Reports_shcedule
XDR_touched_WB_v2_bak,slog_ubtaudit
private_slog_ubtaudit_pii,slog_ubtaudit_pii
XDR_touched_WB_bak,XDR_touched_WB_base
Tree_View_Security_Playbooks,xdr_matomo_events
Func_V1_OpenApi_Ubt,slog_ubtaudit
NIPS_Drill_Down_Table,Func_NIPS_Use
CLP_WHO_VISIT_ASSET,GET_XPATH_CODE_V2
NI_in_use_clp,NI_onboard_customers_Louis_Temp
XDR_touched_WB_base,slog_ubtaudit
Func_C1_Deployed_Ins_new,Func_C1_Mapping
DVASS_UI_Page_Visit,DVASS_Get_UI_Interaction
ZTSA_ZTNA_Basic_Get_License,CLP_WITH_V1_ACTIVE_LICENSE_DAILY
ZTSA_ZTNA_Basic_Get_IAM,slog_ubtaudit
Func_C1_Customer_Ins_new,Func_C1_Mapping
ZTSA_ZTNA_Basic_Get_SWG,slog_ubtaudit
ZTSA_ZTNA_Basic_Get_Connector,slog_ubtaudit
ZTSA_ZTNA_Basic_Get_SSO,slog_ubtaudit
Tree_View_Network_Intrusion_Prevention_App,TRI_get_enabled_data_source_detail
Tree_View_Network_Inventory_App,slog_ubtaudit
XDR_adv_features_OAT,slog_ubtaudit
XDR_adv_features_Search,slog_ubtaudit
Func_Forensics_And_Analysis_Use,xdr_matomo_events
ZTSA_Customer_CLP_MOM,ZTSA_Customer_CLP
XDR_visit_Search,slog_ubtaudit
CE2_Get_TI_Score,slog_ubtaudit
Func_V1_UBT_Customer_for_Tableau,V1_Engagement_Score_v2
CLP_WHO_VISIT_TRILOGY_RI,CLP_WHO_VISIT_V1
ZTSA_Credit_CLP_Info_Daily,slog_ubtaudit
NI_customer_flatten_data,NI_onboard_customers_Louis_Temp
NI_customer_ddi_deployed_type,NI_onboard_customers_Louis_Temp
V1_Trial_Customer_Performance_Metrics,slog_ubtaudit
CES2_Sensor_Deployment,Func_Hubble_MAP_Data_Source_Type
PARSE_V1_UI_RAW_DATA,GET_XPATH_CODE_V2
Func_V1_Product_Connect_Status_for_Tableau,Product_Name
ZTSA_Customer_CLP_date_overview,slog_ubtaudit
DVASS_Get_CLP_DataSource,GET_TRILOGY_SENSOR_LOGS
GET_V1_WAA_PAGE,GET_V1_TPC_PAGE
Tree_View_Report_Management_App,Reports_download
Func_V1_OpenApi_Ubt_Count,slog_ubtaudit
onelink_get_new_blog_page_product_table,Product_Name
vw_C1_Deployed_Instance_by_FreeTier_exp,vw_C1_NSVA
V1_UBT_SUMMARY_V2,V1_UBT_SUMMARY_SESSION
vw_C1_Account_Usage_by_Level,vw_CDE_C1_Sub_Channel
V1_Onboard_Customer_Count_by_Sensor_Type_Trendinggg,Func_V1_haha
vw_C1_Entitlement,vw_C1_Subscription
V1_Mobile_Console_Weekly_Report,V1_Mobile_Console_Data
Func_C1_Customer_Ins,Func_C1_Mapping
XDR_touched_WB_base_bak,slog_ubtaudit
Func_C1_Customer_Usage,vw_C1_Deployed_Instance
Tree_View_Security_Assessment,Func_V1_Accumulated_Cus
Func_C1_Deployed_Ins,Func_C1_Mapping
Vision_One_Account_Summary_HUB_15_New,Func_Hubble_CLP_Account_UBT_Addon
Func_CLP_Account_License_New,slog_ubtaudit
Upcoming_Renewal,Partner_Revenue
Func_C1_Account_Mapping,slog_ubtaudit
Func_C1_Entitlement_Daily,vw_C1_Entitlement
PARSE_V1_UI_RAW_DATA_V2,GET_XPATH_CODE_V2
Func_V1_Engagement_Score_v2_for_Tableau,V1_Engagement_Score_v2
Func_SG2_enable,slog_ubtaudit
Tree_View_Vulnerability_Prioritization,DVASS_Get_UI_Interaction
vw_C1_Deployed_Instance_exp,vw_C1_NSVA
vw_C1_Deployed_Instance_by_Dimension_exp,vw_C1_NSVA
Func_NPS_In_Past_90days,v_xdr_pendo_guide_events
Tree_View_DMM,slog_ubtaudit
Tree_View_Response_Management,slog_ubtaudit
Func_NPS_Historical_Data,v_xdr_pendo_guide_events
Tree_View_Intelligence_Report,slog_ubtaudit
Func_SG2_Register,slog_ubtaudit
Tree_View_Sandbox_Analysis,slog_ubtaudit
ZTSA_ZTNA_Basic_Get_Change,ZTSA_ZTNA_Basic_Get_Configuration
ZTSA_ZTNA_Get_Track_Event,ZTSA_ZTNA_Get_Track
ZTSA_SWG_Active_User_Info,CLP_WITH_V1_ACTIVE_LICENSE_DAILY
xxx_Func_App_Usage_Per_Day_CLP,slog_ubtaudit
xxx_Func_First_Login_Month_App_Usage_Per_Day,slog_ubtaudit
onelink_get_product_table,Product_Name
DVASS_UI_V1_Notitication,xdr_matomo_events
White_label_partners,slog_ubtaudit
CE_get_EndpointInventory_metrics,slog_ubtaudit
fed_js_error,fed_ubt
fed_js_error_series,fed_js_error
GET_PRODUCT_CODE_MAPPING_V2,GET_TRILOGY_PRODUCT_CODE_MAPPING
CLP_WHO_VISIT_ZTRI_V2,CLP_WITH_V1_ACTIVE_LICENSE_DAILY
BIF_email_sensor_daily_snapshot_20220715_backup,slog_ubtaudit
R22Q3DownloadScanPopup,R22Q3Users
Ti1773NSSUninstallSurvey,computer
XDR_visit_WB,slog_ubtaudit
CE_get_wb_visit_v2,XDR_visit_WB
XDR_visit_OAT,slog_ubtaudit
CE_get_OAT_List_v2,XDR_visit_OAT
CE_get_api_metrics,slog_ubtaudit
R2209MainConsoleStatus,R2209User
R22Q3UninstallSurvey,computer
R2208PayGuard,R2208User
fed_ubt,xdr_matomo_events
R2211OMS,R2211User
XDR_touched_WB_include_export,slog_ubtaudit
CE_get_OAT_List_without_sth,slog_ubtaudit
TRI_get_enabled_data_source_count_bak,TRI_get_enabled_data_source_detail
R2211WeeklyReportPopup,R2211User
TRI_get_enter_page_metrics_bak,TRI_get_enter_page_raw_data
TRI_get_enter_page_raw_data,Func_pendo_track_type_mapping
R2211MainConsoleStatus,R2211User
CE_get_OAT_List,slog_ubtaudit
CE_get_search_investigate,XDR_get_search_investigate
XDR_touched_WB,XDR_touched_WB_base
CE_get_wb_close_rate,slog_ubtaudit
CE_get_wb_decisive_response_rate,slog_ubtaudit
CE_get_wb_FP_close_rate,slog_ubtaudit
CE_get_wb_visit,slog_ubtaudit
XDR_get_decisive_response,slog_ubtaudit
XDR_get_investigate_response,slog_ubtaudit
CE_get_hunter_app_features,XDR_visit_DIR_Apps
CE_get_risk_insight_drill_down_metrics,slog_ubtaudit
V1_EPP_Product_Connect_List,slog_ubtaudit
TRI_get_enter_page_metrics,TRI_get_enter_page_raw_data
RA_Assessment_Customer_EPP_Data,RA_Assessment_Customer
AMSPopup101Ctr,onelink_fix_additional_info
NEW_ZTSA_accumulated_private_internet_temp,CLP_WHO_USE_ZTSA
onelink_map_additional_info_to_one_link_info,onelink_get_query_parameter_value_from_url
NEW_ZTSA_rule_enforcement_customers_temp,CLP_WHO_USE_ZTSA
n1_cus_feature_pool,slog_ubtaudit
ZTSA_Credit_CLP_Info_V2,CLP_WITH_V1_ACTIVE_LICENSE_DAILY
REPORT_V1_ACTIVE_LICENSE_DAILY,CLP_WITH_V1_ACTIVE_LICENSE_DAILY
REPORT_VISIT_V1,CLP_WHO_VISIT_V1
REPORT_VISIT_ZTSA,CLP_WHO_VISIT_ZTSA
REPORT_DEPLOY_ZTSA,CLP_WHO_DEPLOY_ZTSA
REPORT_USE_ZTSA,CLP_WHO_USE_ZTSA
REPORT_VISIT_ZTRI,CLP_WHO_VISIT_ZTRI
REPORT_USE_ZTRI,CLP_WHO_INUSE_ZTRI
R2203AMSFunnel,onelink_fix_additional_info
NEW_ZTSA_hitrule_device,slog_ubtaudit
etl_get_pwp_user,etl_biz_keys_by_product
SG2_Cus_Registered,slog_ubtaudit
AutpPayGuard,R2209User
Func_CLP_Account_License_Daily,slog_ubtaudit
BIF_Service_Gateway_ForwardingProxy_Enable,SG_Appliance_Service_Status_2
BIF_Service_Gateway_Service_AD_Real_Traffic,slog_ubtaudit
BIF_Service_Gateway_Service_LAU_Real_Traffic,slog_ubtaudit
BIF_Service_Gateway_Service_LogForwarding_Real_Traffic,SG_Appliance_LastInfo
BIF_Service_Gateway_Service_SO_Sync_Real_Traffic,SG_Appliance_LastInfo
BIF_Service_Gateway_Service_SPS_Real_Traffic,SG_Appliance_LastInfo
SG2_Appliance_Registered,slog_ubtaudit
BIF_Service_Gateway_Service_TPI_Real_Traffic,TPI_sLog_3rd_sharing_v2
TRI_get_enter_page_metrics_unpivot,TRI_get_enter_page_raw_data
user_segmentation_clp,GET_NAV_APP_FUNC3
R2207R2208MobileFunnel,onelink_fix_additional_info
BIF_endpoint_sensor_daily_snapshot_new,xdr_endopoint_agent_daily_snapshot_view
Func_V1_App_Usage_by_CLP,XDR_created_WB
user_segmentation_30d,GET_NAV_APP_FUNC3
XDR_touched_WB_v2,slog_ubtaudit
XDR_created_WB,slog_trace
MOBILE_SECURITY_ENROLLED_DEVICE_FUNC,slog_ubtaudit
ZTRI_Weekly_ACTIVE_INUSE_Customers,slog_ubtaudit
ZTRI_DAILY_ACTIVE_INUSE_Customers,slog_ubtaudit
ZTRI_Accumulated_Customers,SASE_ACTIVE_CLP_FUNC
ZTRI_CLPS_INFO_LAST_30d,slog_ubtaudit
SASE_Accumulated_Customers,SASE_ACTIVE_CLP_FUNC
SASE_CLPS_INFO_LAST_30d,slog_ubtaudit
TPI_sLog_intelligence_Feeds,slog_ubtaudit
CLP_WHO_VISIT_V1_FUNC_DAILY,slog_ubtaudit
TPI_sLog_3rd_sharing,slog_ubtaudit
CE_get_account_management_features,slog_ubtaudit
TPI_sLog_service_gateway,slog_ubtaudit
TPI_sLog_WB_SIEM,slog_ubtaudit
TPI_sLog_3rd_sharing_v2,slog_ubtaudit
TPI_sLog_TI,slog_ubtaudit
FW_Promotion_Log,slog_ubtaudit
CE_get_oat_expand_detail,XDR_touched_OAT
NI_DDI_V1_support_Cus,DDI_total_licensed_cus
FW_Complimentary_Credit_Eligible_Customer,FW_Complimentary_Credit_Eligible_Customer_No_Seat_Limitation
Credit_Usage_Table,slog_ubtaudit
NI_provision_NS_connection_status,slog_ubtaudit
XDR_get_DAU_WAU,slog_ubtaudit
TPI_sLog_stix_shifter,slog_ubtaudit
TPI_sLog_TI_MISP_feed_usage,slog_ubtaudit
BIF_network_sensor_snapshot,slog_ubtaudit
ZTRI_Monthly_ACTIVE_INUSE_Customers,slog_ubtaudit
ZTRI_App_Usage,SASE_ACTIVE_CLP_FUNC
ZTRI_Accumulated_Sensors,SASE_ACTIVE_CLP_FUNC
CLP_WHO_VISIT_ZTRI_DAILY,CLP_WHO_VISIT_V1
Product_Settings_ETL,Product_Name
Vision_One_Account_App_Usage_Trending_Sase,Vision_One_Account_App_Usage_Get_CLP_By_MAK
ZTSA_Visited_Customer_30d,CLP_WITH_V1_ACTIVE_LICENSE_DAILY
V1_Onboard_Customer_Count_by_Sensor_Type_Trending,Func_V1_Deployed_bySensor
ZTSA_Rule_Hit_Times_30d,CLP_WHO_INUSE_ZTSA
ZTSA_Permssion_Access_Deployment_30d,slog_ubtaudit
ZTSA_Accumulated_In_Use_Customer,CLP_WHO_INUSE_ZTSA
FW_Full_Promotion_With_Customer_Log,slog_trace
Func_CLP_Account_DQ_Before_Rename,V1_Engagement_Score_v2
Func_Flywheel_Onboarding_Log,slog_ubtaudit
C1_Trial_Conversion_Rate_Summary,Func_c1_trial_conversion_summary
CLP_WHO_VISIT_V1_TEST,slog_ubtaudit
C1_Trial_Conversion_Rate_Trending,Func_c1_trial_conversion_trending
FW_Promotion_With_Customer_Log,slog_ubtaudit
CLP_WHO_ELIGIBLE_ZTSA,CLP_WHO_VISIT_ZTSA
CLP_WHO_VISIT_ZTSA,CLP_WITH_V1_ACTIVE_LICENSE_DAILY
C1_Trial_Conversion_Rate_Customer_List,Func_c1_trial_conversion_customer_list
XDR_cus_not_expire,slog_ubtaudit
GetChurnRate,Fn_Customer_Churn_Rate
demo,slog_ubtaudit
CLP_WHO_VISIT_ZTRI,CLP_WHO_VISIT_V1
ZTRI_CLPS_INFO_LAST_37d,slog_ubtaudit
Vision_One_Account_Summary,Func_Hubble_CLP_Account_UBT_Addon
SASE_ACTIVE_CLP_TEMP_FUNC,slog_ubtaudit
TPI_sLog_service_gateway_v2,slog_ubtaudit
V1_Engagement_Score_v2_Daily,V1_Engagement_Score_v2
CE_get_TPI_enabled_investigation,slog_ubtaudit
V1CustomerSetFunc,slog_ubtaudit
SG_Appliance_Registered,slog_ubtaudit
SG_Cus_Registered,slog_ubtaudit
BIF_endpoint_sensor_daily_snapshot,xdr_endpoint_agent_daily_snapshot_view_new
CE_get_early_warning_metrics,slog_ubtaudit
CE_get_OAT_List_API_SIEM,slog_ubtaudit
mxdr_ubt_approval_requests,slog_ubtaudit
CLP_WHO_VISIT_V1_FUNC,slog_ubtaudit
CLP_WHO_VISIT_V1_AND_SASE_FUNC,slog_ubtaudit
CE_get_Logon_info,slog_ubtaudit
SASE_ACTIVE_CLP_FUNC,slog_ubtaudit
CE_get_TPI_enabled_IT_management,slog_ubtaudit
CLP_WHO_VISIT_V1_AND_SASE_Ling_FUNC,slog_ubtaudit
CE_get_ti_manualsweeping,slog_ubtaudit
CE_get_dmm_enable_disable,slog_ubtaudit
CE_get_ti_configure_so,slog_ubtaudit
Vision_One_Engagement_Score_Trending,V1_Engagement_Score_v2
Func_Conversion_Rate_SASE,slog_ubtaudit
CE_get_search_features,slog_ubtaudit
XDR_risky_paid_customer,slog_ubtaudit
CE_get_dashboard_features,slog_ubtaudit
Onboard_Customer_Summarize_Score_Header,Onboard_Customer_Summarize_Score_Trending
ubt_audit_piibak,slog_ubtaudit
Vision_One_Account_Contact_App_Usage_Past_30d,slog_ubtaudit_pii
Func_CLP_Account_UBT_V1_Report,Func_CLP_Account_UBT_Simple
CE_get_misc_metrics,slog_ubtaudit
CLP_WHO_VISIT_V1_AND_SASE_FUNC2,slog_ubtaudit
SASE_ACTIVE_CLP_FUNC2,slog_ubtaudit
TPI_sLog_TI_stix_feed_usage,slog_ubtaudit
Func_CLP_Account_CES_Full,slog_ubtaudit
Func_CLP_Account_UBT_Extract,Func_CLP_Account_UBT
TPI_sLog_MISP_Feeds,slog_ubtaudit
TPI_status_intelligenceFeed,TPI_sLog_intelligence_Feeds
NI_matomo_events,xdr_matomo_events
slog_appendlostdata,slog_ubtaudit
Pendo_Get_Raw_Track,xdr_pendo_raw_event
slog_trace_appendlostdata,slog_trace
NI_early_warning_target_Cus,NI_customer_base
get_arp_count_and_duration_by_mdr_analyst,slog_ubtaudit
CE_get_product_connector_operate_status,slog_ubtaudit
CE_get_risk_insight_action_taken,slog_ubtaudit
Invoice_Detail,GetCurrentMonth
MyFunction1,slog_ubtaudit
SG_Appliance_LastInfo,slog_ubtaudit
SG_Appliance_Versions,slog_ubtaudit
BIF_network_sensor_daily_snapshot,NI_ddi_connection_status_daily
SG_Appliance_Setting,slog_ubtaudit
SASE_ACTIVE_CLP_FUNC_Ling,slog_ubtaudit
CLP_WHO_VISIT_V1_AND_SASE_FUNC_Ling,slog_ubtaudit
CLP_WHO_VISIT_V1_FUNC_Ling,slog_ubtaudit
CLP_WHO_VISIT_V1_FUNC2,slog_ubtaudit
FW_OnboardingResult_With_CompanyID_Log,slog_trace
Onboard_Customer_Summarize_Score_Trending,V1_Engagement_Score_v2
Vision_One_NPS_Detail,Func_NPS_Historical_Data_PII
Vision_One_Account_App_Usage_Trending_Mobile_Inventory_UI,Vision_One_Account_App_Usage_Get_CLP_By_MAK
Func_Sandbox_Response_Submission,slog_ubtaudit
Func_Sandbox_Manually_Submission,slog_ubtaudit
FW_Credit_Usage_Log,slog_ubtaudit
_CAS_Agent_Setting_for_Early_Warning,Product_Name
_CAS_Server_Setting_for_Early_Warning,Product_Name
Vision_One_Account_App_Usage_Trending_Zero_Trust_Secure_Access_UI,Vision_One_Account_App_Usage_Get_CLP_By_MAK
Credit_inApp_Promotion_Flatten_table,Credit_Usage_Table
Trial_Credit_Cus_Flatten_Table_CLP,Credit_Usage_Table
CAS_Product_Settings_ETL,Product_Name
Trial_Credit_Cus_Flatten_Table_MAK,Credit_Usage_Table_MAK
Vision_One_NPS_Summary,Func_NPS_Historical_Data_PII
Credit_Usage_Table_MAK,Credit_Usage_Table
_ApexOne_Server_Setting_for_Early_Warning,Product_Name
Func_CLP_Account_Pre_Daily_Job_DQ,xdr_endopoint_agent_daily_snapshot_view
SG_Appliance_Registered_new,slog_ubtaudit
CE_get_tad_feature_enable_status,slog_ubtaudit
Vision_One_Account_App_Usage_Trending_Sandbox_Analysis_UI,SANDBOX_ANALYSIS_ACTIVE_CLP_FUNC
Func_Product_Connect_Status,slog_ubtaudit
DDI_Product_Settings_ETL,Product_Name
DS_Product_Settings_ETL,Product_Name
Vision_One_Account_CLP_ID_Summary,V1_Engagement_Score_v2
Trial_Account_CloudOne_Product_Usage_Summary,Func_C1_Customer_Ins
Vision_One_Account_App_Usage_Trending_Campaign_Intel_UI,Vision_One_Account_App_Usage_Get_CLP_By_MAK
CE_get_ztri_adv_metrics,slog_ubtaudit
BIF_network_sensor_daily_snapshot_20211221_backup_before_new_logic,slog_ubtaudit
RA_Assessment_Enable_Sensor_Customer,CLP_WITH_V1_ACTIVE_LICENSE_DAILY
C1WS_Product_Settings_ETL,Product_Name
RA_Assessment_Customer_Company_Size,RA_Assessment_Customer
CE_get_tad_deploy_sensors,xdr_matomo_events
A1_Product_Settings_ETL,Product_Name
